ID,risk_probability_default,decision
5118094,0.9999999962710882,Rejected
5117947,0.9999999966286441,Rejected
5117947,0.9999999962235275,Rejected
5118013,0.9999999966711457,Rejected
5118098,0.9999999966711448,Rejected
5118017,0.9999999966711457,Rejected
5118044,0.9999999966711448,Rejected
5117949,0.999999996849215,Rejected
5117950,0.999999996849215,Rejected
5118075,0.9999999968072748,Rejected
5117958,0.999999996849215,Rejected
5117962,0.9999999968360345,Rejected
5118167,0.999999996807764,Rejected
5117961,0.9999999964602937,Rejected
5117910,0.9999999968506319,Rejected
5117962,0.9999999968360342,Rejected
5117956,0.999999996849215,Rejected
5117985,0.999999996806044,Rejected
5117961,0.9999999968360342,Rejected
5117962,0.9999999968360345,Rejected
5117962,0.9999999968360345,Rejected
5118209,0.9999999968144213,Rejected
5118198,0.9999999968144213,Rejected
5118189,0.9999999939817921,Rejected
5118208,0.9999999939817921,Rejected
5117864,0.9999999961508212,Rejected
5118023,0.9999999958395467,Rejected
5118292,0.9999999968144213,Rejected
5118256,0.9999999915281704,Rejected
5118110,0.9999999953157219,Rejected
5118144,0.9999999958395467,Rejected
5121208,0.999999996765228,Rejected
5123209,0.9999999967264508,Rejected
5108777,0.9999999953767367,Rejected
5119881,0.9999999967264508,Rejected
5117099,0.9999999967740618,Rejected
5115392,0.9999999961088115,Rejected
5126076,0.999999996765228,Rejected
5113893,0.9999999963420143,Rejected
5124085,0.9999999967264508,Rejected
5116580,0.9999999967212665,Rejected
5118037,0.9999999964517206,Rejected
5117996,0.999999996413125,Rejected
5118286,0.9999999968283715,Rejected
5117996,0.9999999962009207,Rejected
5118297,0.9999999968283715,Rejected
5117996,0.9999999959735957,Rejected
5118061,0.9999999917509331,Rejected
5117767,0.999999991581226,Rejected
5117937,0.9999999958656094,Rejected
5117784,0.999999992685985,Rejected
5117948,0.999999995921681,Rejected
5118065,0.9999999875754256,Rejected
5118058,0.999999988603597,Rejected
5118037,0.9999999959489438,Rejected
5118058,0.9999999966711448,Rejected
5118052,0.9999999966711448,Rejected
5118005,0.9999999966711508,Rejected
5118101,0.9999999965868265,Rejected
5118015,0.9999999966711457,Rejected
5118101,0.9999999965868265,Rejected
5118101,0.9999999965868311,Rejected
5117969,0.9999999966713149,Rejected
5118065,0.9999999960548454,Rejected
5117961,0.9999999966713149,Rejected
5118055,0.999999996671145,Rejected
5117999,0.9999999966711508,Rejected
5117967,0.9999999962712787,Rejected
5118100,0.9999999965868265,Rejected
5117976,0.9999999967738042,Rejected
5117960,0.9999999947240188,Rejected
5118439,0.9999999968114446,Rejected
5118288,0.9999999968754003,Rejected
5118445,0.9999999931393977,Rejected
5118204,0.9999999952305192,Rejected
5118269,0.9999999949390428,Rejected
5118369,0.9999999968114446,Rejected
5118441,0.9999999935294721,Rejected
5118130,0.9999999964282487,Rejected
5118429,0.9999999931393977,Rejected
5118447,0.9999999931393977,Rejected
5117889,0.999999996856509,Rejected
5118134,0.9999999967115951,Rejected
5117906,0.999999996856509,Rejected
5117956,0.9999999962932822,Rejected
5118108,0.9999999966473423,Rejected
5118326,0.9999999968755768,Rejected
5118144,0.9999999967115951,Rejected
5118014,0.9999999966870488,Rejected
5118103,0.9999999966473423,Rejected
5118035,0.9999999966344404,Rejected
5118149,0.9999999966356401,Rejected
5118169,0.9999999960954096,Rejected
5118149,0.9999999962806869,Rejected
5118156,0.9999999968314384,Rejected
5118150,0.9999999965698805,Rejected
5118152,0.9999999966653286,Rejected
5118158,0.9999999967048296,Rejected
5118150,0.9999999966754931,Rejected
5118163,0.9999999968314384,Rejected
5118166,0.9999999968314384,Rejected
5118166,0.9999999968314384,Rejected
5118166,0.9999999968314384,Rejected
5118169,0.9999999968314384,Rejected
5118153,0.9999999960954096,Rejected
5118170,0.9999999958617711,Rejected
5118166,0.9999999968314384,Rejected
5118068,0.9999999968072748,Rejected
5118002,0.999999996849215,Rejected
5118068,0.9999999968072748,Rejected
5118127,0.999999996807764,Rejected
5117984,0.9999999968895159,Rejected
5118148,0.999999996807764,Rejected
5118111,0.9999999968895159,Rejected
5118061,0.9999999968060438,Rejected
5118096,0.9999999968072748,Rejected
5117952,0.9999999968895159,Rejected
5118293,0.9999999959481856,Rejected
5117609,0.9999999967395476,Rejected
5117691,0.9999999967395476,Rejected
5118356,0.9999999937403818,Rejected
5118183,0.9999999967351241,Rejected
5118313,0.9999999954380392,Rejected
5118297,0.999999995316224,Rejected
5118295,0.999999995316224,Rejected
5118301,0.9999999966874877,Rejected
5118297,0.9999999962941062,Rejected
5118296,0.9999999962941062,Rejected
5118294,0.9999999966874877,Rejected
5118298,0.9999999966874877,Rejected
5118302,0.9999999966874877,Rejected
5118302,0.9999999966874877,Rejected
5118301,0.9999999965822564,Rejected
5118308,0.9999999848661545,Rejected
5118308,0.9999999848661545,Rejected
5118355,0.999999996810182,Rejected
5118347,0.9999999968101863,Rejected
5118377,0.9999999968421693,Rejected
5118344,0.999999996771977,Rejected
5118362,0.999999996771948,Rejected
5118352,0.9999999968101883,Rejected
5118292,0.9999999968976041,Rejected
5118303,0.9999999968976099,Rejected
5118303,0.9999999950758065,Rejected
5118295,0.999999996897605,Rejected
5118283,0.9999999968976041,Rejected
5118291,0.9999999968976041,Rejected
5118312,0.9999999865144003,Rejected
5118312,0.9999999865144003,Rejected
5118318,0.9999999968579689,Rejected
5118281,0.9999999968976041,Rejected
5118314,0.9999999968579698,Rejected
5118285,0.9999999968976041,Rejected
5118250,0.9999999968755768,Rejected
5117912,0.9999999964998905,Rejected
5118330,0.9999999968138669,Rejected
5118246,0.9999999968755768,Rejected
5118330,0.9999999968138669,Rejected
5118009,0.9999999968754003,Rejected
5118048,0.9999999968754003,Rejected
5118046,0.9999999968754003,Rejected
5118330,0.9999999968138669,Rejected
5118047,0.9999999968754003,Rejected
5117924,0.9999999968754003,Rejected
5117891,0.9999999959191868,Rejected
5118171,0.9999999968754003,Rejected
5118105,0.9999999968754003,Rejected
5118330,0.9999999968138669,Rejected
5118421,0.9999999968754003,Rejected
5118377,0.9999999961082107,Rejected
5118375,0.9999999965213251,Rejected
5118497,0.9999999885457377,Rejected
5118418,0.9999999893008195,Rejected
5118417,0.999999991046919,Rejected
5118207,0.999999995919695,Rejected
5118454,0.9999999894580106,Rejected
5118348,0.9999999965047699,Rejected
5118491,0.9999999885457377,Rejected
5118196,0.999999995919695,Rejected
5118418,0.9999999901290001,Rejected
5118418,0.9999999901290001,Rejected
5118307,0.9999999968757896,Rejected
5118288,0.9999999954059615,Rejected
5118275,0.9999999954059615,Rejected
5118178,0.999999995919695,Rejected
5118174,0.999999995919695,Rejected
5118208,0.999999995919695,Rejected
5118449,0.9999999964282487,Rejected
5118448,0.9999999966192235,Rejected
5118448,0.9999999931393977,Rejected
5118450,0.9999999935294719,Rejected
5118448,0.9999999966192235,Rejected
5118448,0.9999999931393977,Rejected
5118449,0.9999999960646277,Rejected
5118449,0.9999999964282487,Rejected
5118450,0.9999999968114446,Rejected
5118449,0.9999999968114446,Rejected
5118451,0.9999999964282487,Rejected
5118449,0.9999999968114446,Rejected
5118449,0.9999999968114446,Rejected
5118428,0.9999999939364006,Rejected
5118451,0.9999999968114446,Rejected
5118451,0.9999999939364006,Rejected
5118453,0.9999999947368183,Rejected
5118453,0.9999999947368183,Rejected
5118150,0.9999999967233166,Rejected
5117686,0.9999999963341901,Rejected
5118477,0.9999999968754003,Rejected
5118474,0.9999999937465192,Rejected
5118474,0.9999999968601991,Rejected
5118474,0.9999999968601991,Rejected
5118477,0.9999999968601991,Rejected
5118476,0.9999999968601991,Rejected
5118476,0.9999999958782375,Rejected
5118476,0.9999999958782375,Rejected
5118477,0.9999999958782375,Rejected
5118477,0.9999999968601991,Rejected
5118474,0.9999999937465192,Rejected
5118477,0.9999999963281765,Rejected
5118473,0.9999999931964143,Rejected
5118477,0.9999999967179416,Rejected
5118467,0.9999999967605329,Rejected
5118518,0.9999999967604749,Rejected
5118182,0.9999999967236182,Rejected
5118060,0.9999999967988604,Rejected
5118188,0.9999999967988604,Rejected
5118390,0.9999999967604865,Rejected
5118428,0.9999999967605329,Rejected
5118048,0.9999999967988604,Rejected
5118074,0.9999999967988604,Rejected
5118246,0.9999999967988604,Rejected
5118501,0.9999999968744195,Rejected
5118483,0.999999996454846,Rejected
5118497,0.9999999967327811,Rejected
5118501,0.9999999968369515,Rejected
5118506,0.9999999968398792,Rejected
5118513,0.9999999968369515,Rejected
5118491,0.9999999968743953,Rejected
5118485,0.9999999967327811,Rejected
5118386,0.9999999968755768,Rejected
5118076,0.9999999967505482,Rejected
5117914,0.9999999950405549,Rejected
5118281,0.9999999962917367,Rejected
5118457,0.9999999935832882,Rejected
5118528,0.999999993583294,Rejected
5118339,0.9999999968755768,Rejected
5118147,0.9999999940580235,Rejected
5117997,0.9999999968754003,Rejected
5118432,0.9999999968379438,Rejected
5118317,0.9999999967910773,Rejected
5118477,0.9999999966837445,Rejected
5118499,0.9999999967605213,Rejected
5118528,0.9999999967609476,Rejected
5118218,0.9999999967240962,Rejected
5118431,0.9999999967910775,Rejected
5118546,0.9999999963528889,Rejected
5118490,0.9999999967910771,Rejected
5118031,0.9999999968290889,Rejected
5118524,0.9999999967609476,Rejected
5118557,0.9999999960551786,Rejected
5117925,0.9999999968747542,Rejected
5118445,0.9999999963240469,Rejected
5116967,0.9999999968977571,Rejected
5116841,0.9999999939638851,Rejected
5116406,0.9999999968747602,Rejected
5118130,0.9999999968747542,Rejected
5115912,0.9999999968976041,Rejected
5117419,0.9999999968747542,Rejected
5118089,0.9999999968634237,Rejected
5118557,0.9999999960551786,Rejected
5118186,0.9999999968634237,Rejected
5116339,0.9999999964991735,Rejected
5117485,0.9999999968634468,Rejected
5118215,0.9999999968747542,Rejected
5117118,0.9999999968747588,Rejected
5117583,0.9999999966876882,Rejected
5117661,0.9999999966876882,Rejected
5118102,0.9999999962740445,Rejected
5117657,0.9999999966876882,Rejected
5117795,0.9999999966737843,Rejected
5117135,0.9999999966886715,Rejected
5116764,0.9999999966886663,Rejected
5118480,0.9999999935918638,Rejected
5117818,0.9999999966737843,Rejected
5117098,0.9999999966886715,Rejected
5118567,0.9999999876757247,Rejected
5118206,0.9999999969025184,Rejected
5118570,0.9999999863236753,Rejected
5118241,0.9999999969025184,Rejected
5118486,0.9999999885457377,Rejected
5118366,0.9999999941482256,Rejected
5118444,0.9999999894580106,Rejected
5118425,0.9999999894580106,Rejected
5118418,0.9999999902740236,Rejected
5118481,0.9999999885460241,Rejected
5118521,0.9999999968604212,Rejected
5118353,0.9999999883314722,Rejected
5118431,0.9999999968579691,Rejected
5118643,0.9999999865877081,Rejected
5118307,0.9999999968976041,Rejected
5118395,0.9999999883314686,Rejected
5118493,0.9999999881921134,Rejected
5118493,0.9999999881921134,Rejected
5118647,0.9999999969026594,Rejected
5118550,0.9999999969032793,Rejected
5118622,0.9999999969032793,Rejected
5118647,0.9999999969026594,Rejected
5118419,0.9999999969032793,Rejected
5118648,0.9999999939733708,Rejected
5118648,0.9999999969026594,Rejected
5118635,0.9999999936813171,Rejected
5118648,0.9999999969026594,Rejected
5118629,0.9999999936813171,Rejected
5118591,0.9999999969025186,Rejected
5118597,0.9999999969025186,Rejected
5125818,0.9999999961656523,Rejected
5125253,0.9999999967253184,Rejected
5125161,0.9999999932924795,Rejected
5125256,0.9999999967253184,Rejected
5125177,0.999999994753678,Rejected
5125185,0.999999994753678,Rejected
5125240,0.9999999966946591,Rejected
5125197,0.9999999960772339,Rejected
5125741,0.9999999932248074,Rejected
5125349,0.9999999967641089,Rejected
5125510,0.9999999965990911,Rejected
5125259,0.9999999966471287,Rejected
5125528,0.9999999933936012,Rejected
5125474,0.9999999961903749,Rejected
5125377,0.9999999965990909,Rejected
5125427,0.9999999965990896,Rejected
5125529,0.9999999944859976,Rejected
5125428,0.9999999965990896,Rejected
5125325,0.9999999966471287,Rejected
5125257,0.9999999966480251,Rejected
5125257,0.9999999966480251,Rejected
5125545,0.9999999933936012,Rejected
5125428,0.9999999965990911,Rejected
5125304,0.9999999966471287,Rejected
5125483,0.9999999961903749,Rejected
5125548,0.9999999933936012,Rejected
5125392,0.9999999968754003,Rejected
5125373,0.9999999968754003,Rejected
5125409,0.9999999968754003,Rejected
5125303,0.9999999969019744,Rejected
5125597,0.9999999967994024,Rejected
5125360,0.9999999967781785,Rejected
5125313,0.9999999968754003,Rejected
5125497,0.9999999936242889,Rejected
5125495,0.9999999966473201,Rejected
5125358,0.9999999968754003,Rejected
5121124,0.9999999963417383,Rejected
5125343,0.9999999967110731,Rejected
5125359,0.9999999966968887,Rejected
5125355,0.9999999947572167,Rejected
5125301,0.9999999966968887,Rejected
5125398,0.9999999966968887,Rejected
5125404,0.9999999966968887,Rejected
5125346,0.9999999966968887,Rejected
5124977,0.999999996690865,Rejected
5125462,0.9999999966968887,Rejected
5125301,0.9999999967830753,Rejected
5125303,0.9999999967830753,Rejected
5125299,0.9999999967830753,Rejected
5125303,0.9999999967830753,Rejected
5125300,0.9999999965687061,Rejected
5125414,0.9999999967349631,Rejected
5125441,0.9999999967349631,Rejected
5125569,0.9999999967351298,Rejected
5125301,0.9999999965687061,Rejected
5125299,0.9999999967830753,Rejected
5125300,0.9999999965687061,Rejected
5119503,0.9999999968605986,Rejected
5125301,0.9999999967830753,Rejected
5125302,0.9999999965687061,Rejected
5125389,0.9999999967349631,Rejected
5125301,0.9999999967830753,Rejected
5125301,0.9999999967830753,Rejected
5125335,0.9999999963904889,Rejected
5125300,0.9999999965687061,Rejected
5125304,0.9999999966093518,Rejected
5125303,0.9999999965687061,Rejected
5125299,0.9999999967830775,Rejected
5125310,0.9999999958388222,Rejected
5125321,0.9999999968601991,Rejected
5125319,0.9999999968601991,Rejected
5125311,0.999999996686556,Rejected
5125327,0.9999999968601991,Rejected
5125317,0.9999999968601991,Rejected
5125310,0.9999999909559524,Rejected
5125310,0.9999999965989319,Rejected
5125333,0.999999996822581,Rejected
5125315,0.9999999968226776,Rejected
5125310,0.999999996686556,Rejected
5125312,0.9999999967544033,Rejected
5125312,0.9999999933507928,Rejected
5125314,0.9999999923539423,Rejected
5125334,0.9999999968225839,Rejected
5125325,0.9999999949567646,Rejected
5125336,0.999999996822581,Rejected
5125321,0.9999999939576354,Rejected
5125310,0.999999996686556,Rejected
5125315,0.9999999939577604,Rejected
5125563,0.9999999966323261,Rejected
5125461,0.9999999966968887,Rejected
5125429,0.9999999961724597,Rejected
5125627,0.999999996736016,Rejected
5125346,0.9999999959448336,Rejected
5125681,0.9999999959009362,Rejected
5125615,0.999999996736016,Rejected
5125458,0.9999999966968887,Rejected
5125696,0.9999999953848409,Rejected
5125401,0.9999999966323263,Rejected
5121613,0.9999999956839609,Rejected
5125332,0.9999999965019135,Rejected
5116123,0.9999999957201737,Rejected
5123122,0.9999999959276382,Rejected
5125332,0.9999999965019131,Rejected
5121977,0.9999999966970905,Rejected
5118252,0.9999999965918116,Rejected
5124175,0.9999999965013173,Rejected
5125333,0.9999999965226378,Rejected
5124640,0.9999999965013173,Rejected
5125332,0.9999999965226378,Rejected
5117636,0.9999999965833068,Rejected
5121834,0.9999999965220452,Rejected
5119653,0.9999999965918116,Rejected
5125333,0.9999999965638293,Rejected
5122612,0.9999999951405472,Rejected
5125333,0.9999999956846963,Rejected
5125334,0.9999999951413752,Rejected
5125334,0.9999999965638293,Rejected
5121100,0.9999999951405472,Rejected
5125339,0.9999999968614264,Rejected
5125339,0.9999999968614361,Rejected
5125318,0.9999999967544277,Rejected
5125327,0.9999999827134097,Rejected
5125321,0.9999999968226958,Rejected
5125339,0.9999999968614361,Rejected
5125339,0.9999999968614264,Rejected
5125339,0.9999999968614361,Rejected
5125331,0.999999996822581,Rejected
5125339,0.9999999968614264,Rejected
5125340,0.9999999968238078,Rejected
5125340,0.9999999968238107,Rejected
5125324,0.9999999939576332,Rejected
5125339,0.9999999968614264,Rejected
5125383,0.999999996690859,Rejected
5125387,0.999999996690859,Rejected
5125414,0.999999996690859,Rejected
5125454,0.9999999967395565,Rejected
5125494,0.9999999962710799,Rejected
5125598,0.9999999921692245,Rejected
5125372,0.9999999967395565,Rejected
5125376,0.999999996690859,Rejected
5125491,0.9999999936695823,Rejected
5125362,0.9999999967781785,Rejected
5125610,0.9999999960973336,Rejected
5125691,0.9999999937929596,Rejected
5125631,0.9999999966968387,Rejected
5125748,0.9999999937929596,Rejected
5125608,0.9999999960973336,Rejected
5125838,0.99999999542506,Rejected
5125964,0.9999999968754003,Rejected
5125954,0.9999999936309001,Rejected
5125933,0.9999999962444,Rejected
5126160,0.9999999968754003,Rejected
5125402,0.9999999966049575,Rejected
5125402,0.999999994611301,Rejected
5125407,0.9999999966049575,Rejected
5125402,0.999999994611301,Rejected
5125403,0.999999994611301,Rejected
5125403,0.9999999966049575,Rejected
